Name,City,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award, Converted MinPrice , Converted MaxPrice ,Country,Region
ZZ’s Clam Bar,New York,150,150,USD,Seafood,-74.00046,40.727646,12122543000,https://guide.michelin.com/en/new-york-state/new-york/restaurant/zz-s-clam-bar,https://www.zzsclambar.com/,1 MICHELIN Star,$150.00 ,$150.00 , United States,North America
Oxalis,New York,40,105,USD,"Contemporary, American Contemporary",-73.9627166,40.6729122,13476278298,https://guide.michelin.com/en/new-york-state/new-york/restaurant/oxalis,https://www.oxalisnyc.com/,1 MICHELIN Star,$40.00 ,$105.00 , United States,North America
Oxomoco,New York,50,75,USD,"Mexican, Contemporary",-73.9555039,40.7300224,16466884180,https://guide.michelin.com/en/new-york-state/new-york/restaurant/oxomoco,https://www.oxomoconyc.com/,1 MICHELIN Star,$50.00 ,$75.00 , United States,North America
Jua,New York,130,130,USD,"Korean, Korean Contemporary",-73.9874479,40.740014,16465901598,https://guide.michelin.com/en/new-york-state/new-york/restaurant/jua,https://www.juanyc.com/,1 MICHELIN Star,$130.00 ,$130.00 , United States,North America
Meadowsweet,New York,60,75,USD,"Mediterranean Cuisine, American Contemporary",-73.96317,40.710354,17183840673,https://guide.michelin.com/en/new-york-state/new-york/restaurant/meadowsweet,https://www.meadowsweetnyc.com/,1 MICHELIN Star,$60.00 ,$75.00 , United States,North America
The River Café,New York,54,175,USD,Contemporary,-73.9942984,40.7034279,17185225200,https://guide.michelin.com/en/new-york-state/new-york/restaurant/the-river-cafe,https://www.rivercafe.com/,1 MICHELIN Star,$54.00 ,$175.00 , United States,North America
Marea,New York,63,150,USD,"Seafood, Italian",-73.9810681,40.767619,12125825100,https://guide.michelin.com/en/new-york-state/new-york/restaurant/marea,https://www.marea-nyc.com/,1 MICHELIN Star,$63.00 ,$150.00 , United States,North America
odo,New York,125,200,USD,"Japanese, Sushi",-73.9929904,40.7407048,,https://guide.michelin.com/en/new-york-state/new-york/restaurant/odo,https://www.odo.nyc/,1 MICHELIN Star,$125.00 ,$200.00 , United States,North America
Le Coucou,New York,150,185,USD,"French, Classic French",-74.00001,40.719162,12122714252,https://guide.michelin.com/en/new-york-state/new-york/restaurant/le-coucou,https://www.lecoucou.com/,1 MICHELIN Star,$150.00 ,$185.00 , United States,North America
Kanoyama,New York,75,75,USD,"Japanese, Sushi",-73.9864662,40.7306576,12127775266,https://guide.michelin.com/en/new-york-state/new-york/restaurant/kanoyama,https://www.kanoyama.com/,1 MICHELIN Star,$75.00 ,$75.00 , United States,North America
Cote,New York,84,180,USD,"Korean, Steakhouse",-73.9914627,40.7414233,12124017986,https://guide.michelin.com/en/new-york-state/new-york/restaurant/cote,https://www.cotenyc.com/,1 MICHELIN Star,$84.00 ,$180.00 , United States,North America
Ai Fiori,New York,54,150,USD,Italian,-73.98357,40.75013,12126138660,https://guide.michelin.com/en/new-york-state/new-york/restaurant/ai-fiori,https://www.aifiorinyc.com/,1 MICHELIN Star,$54.00 ,$150.00 , United States,North America
Rezdôra,New York,60,90,USD,"Italian, Emilian",-73.9890088,40.7390046,16466929090,https://guide.michelin.com/en/new-york-state/new-york/restaurant/rezdora-osteria-emiliana,https://www.rezdora.nyc/,1 MICHELIN Star,$60.00 ,$90.00 , United States,North America
Bâtard,New York,69,94,USD,Contemporary,-74.00589,40.719616,12122192777,https://guide.michelin.com/en/new-york-state/new-york/restaurant/batard,https://www.batardtribeca.com/,1 MICHELIN Star,$69.00 ,$94.00 , United States,North America
Caviar Russe,New York,150,150,USD,"Contemporary, Seafood",-73.97355,40.760685,12129805908,https://guide.michelin.com/en/new-york-state/new-york/restaurant/caviar-russe,https://www.caviarrusse.com/,1 MICHELIN Star,$150.00 ,$150.00 , United States,North America
Contra,New York,89,89,USD,Contemporary,-73.98922,40.719917,12124664633,https://guide.michelin.com/en/new-york-state/new-york/restaurant/contra,https://www.contranyc.com/,1 MICHELIN Star,$89.00 ,$89.00 , United States,North America
L’Appart,New York,185,185,USD,"French, Contemporary",-74.0155187,40.7121897,12129818577,https://guide.michelin.com/en/new-york-state/new-york/restaurant/l-appart,https://www.lappartnyc.com/,1 MICHELIN Star,$185.00 ,$185.00 , United States,North America
Sushi Yasuda,New York,100,400,USD,"Japanese, Sushi",-73.97364,40.75108,12129721001,https://guide.michelin.com/en/new-york-state/new-york/restaurant/sushi-yasuda,https://www.sushiyasuda.com/,1 MICHELIN Star,$100.00 ,$400.00 , United States,North America
Tempura Matsui,New York,40,230,USD,"Japanese, Tempura",-73.9748599,40.7483542,12129868885,https://guide.michelin.com/en/new-york-state/new-york/restaurant/tempura-matsui,https://www.tempuramatsui.com/,1 MICHELIN Star,$40.00 ,$230.00 , United States,North America
Gramercy Tavern,New York,99,189,USD,"Contemporary, American",-73.988991,40.7387578,12124770777,https://guide.michelin.com/en/new-york-state/new-york/restaurant/gramercy-tavern,https://www.gramercytavern.com/,1 MICHELIN Star,$99.00 ,$189.00 , United States,North America
Casa Enrique,New York,60,60,USD,"Mexican, Regional Cuisine",-73.9542808,40.7434588,13474486040,https://guide.michelin.com/en/new-york-state/new-york/restaurant/casa-enrique,https://www.henrinyc.com/,1 MICHELIN Star,$60.00 ,$60.00 , United States,North America
Sushi Nakazawa,New York,100,150,USD,"Japanese, Sushi",-74.00451,40.731716,12129242212,https://guide.michelin.com/en/new-york-state/new-york/restaurant/sushi-nakazawa,https://www.sushinakazawa.com/,1 MICHELIN Star,$100.00 ,$150.00 , United States,North America
Jeju Noodle Bar,New York,50,50,USD,Korean,-74.00744,40.732952,16466660947,https://guide.michelin.com/en/new-york-state/new-york/restaurant/jeju-noodle-bar,https://www.jejunoodlebar.com/,1 MICHELIN Star,$50.00 ,$50.00 , United States,North America
Don Angie,New York,75,75,USD,"Italian, American",-74.0019745,40.7377741,12128898884,https://guide.michelin.com/en/new-york-state/new-york/restaurant/don-angie,https://www.donangie.com/,1 MICHELIN Star,$75.00 ,$75.00 , United States,North America
The Clocktower,New York,65,100,USD,"Contemporary, English",-73.9875324,40.7413666,12124134300,https://guide.michelin.com/en/new-york-state/new-york/restaurant/the-clocktower,https://www.theclocktowernyc.com/,1 MICHELIN Star,$65.00 ,$100.00 , United States,North America
Kosaka,New York,145,155,USD,"Japanese, Sushi",-74.00137,40.738316,12127271709,https://guide.michelin.com/en/new-york-state/new-york/restaurant/kosaka,http://www.kosakanyc.com/,1 MICHELIN Star,$145.00 ,$155.00 , United States,North America
Carbone,New York,150,150,USD,"Italian, Italian-American",-74.00017,40.727966,12122543000,https://guide.michelin.com/en/new-york-state/new-york/restaurant/carbone,https://www.carbonenewyork.com/,1 MICHELIN Star,$150.00 ,$150.00 , United States,North America
Next,Chicago,175,255,USD,"Contemporary, Innovative",-87.6518812,41.8866924,,https://guide.michelin.com/en/illinois/chicago/restaurant/next,https://www.nextrestaurant.com/,1 MICHELIN Star,$175.00 ,$255.00 , United States,North America
Porto,Chicago,175,175,USD,"Portuguese, Seafood",-87.6674488,41.896121,13126006338,https://guide.michelin.com/en/illinois/chicago/restaurant/porto,https://www.bonhommegroup.com/,1 MICHELIN Star,$175.00 ,$175.00 , United States,North America
Boka,Chicago,95,165,USD,"Contemporary, American",-87.6482441,41.9135974,13123376070,https://guide.michelin.com/en/illinois/chicago/restaurant/boka,https://www.bokachicago.com/,1 MICHELIN Star,$95.00 ,$165.00 , United States,North America
Parachute,Chicago,75,75,USD,"Korean, Contemporary",-87.70638,41.94483,17736541460,https://guide.michelin.com/en/illinois/chicago/restaurant/parachute,https://www.parachuterestaurant.com/,1 MICHELIN Star,$75.00 ,$75.00 , United States,North America
Omakase Yume,Chicago,150,150,USD,"Japanese, Sushi",-87.6446106,41.8832751,13122651610,https://guide.michelin.com/en/illinois/chicago/restaurant/omakase-yume,https://www.omakaseyume.com/,1 MICHELIN Star,$150.00 ,$150.00 , United States,North America
Elizabeth,Chicago,150,150,USD,"Contemporary, American",-87.688736,41.969555,17736810651,https://guide.michelin.com/en/illinois/chicago/restaurant/elizabeth,https://www.elizabeth-restaurant.com/,1 MICHELIN Star,$150.00 ,$150.00 , United States,North America
Goosefoot,Chicago,165,165,USD,"Contemporary, French Contemporary",-87.6959706,41.9687073,17739427547,https://guide.michelin.com/en/illinois/chicago/restaurant/goosefoot,https://www.goosefoot.net/,1 MICHELIN Star,$165.00 ,$165.00 , United States,North America
Elske,Chicago,90,115,USD,"Contemporary, American Contemporary",-87.6608602,41.8843534,13127331314,https://guide.michelin.com/en/illinois/chicago/restaurant/elske,https://www.elskerestaurant.com/,1 MICHELIN Star,$90.00 ,$115.00 , United States,North America
Topolobampo,Chicago,100,140,USD,"Mexican, Regional Cuisine",-87.6309689,41.8907039,13126611434,https://guide.michelin.com/en/illinois/chicago/restaurant/topolobampo,https://www.rickbayless.com/,1 MICHELIN Star,$100.00 ,$140.00 , United States,North America
Mako,Chicago,175,175,USD,"Japanese, Sushi",-87.6468966,41.8857746,13129880687,https://guide.michelin.com/en/illinois/chicago/restaurant/mako,https://www.makochicago.com/,1 MICHELIN Star,$175.00 ,$175.00 , United States,North America
Sepia,Chicago,75,85,USD,"American, American Contemporary",-87.64247,41.88394,13124411920,https://guide.michelin.com/en/illinois/chicago/restaurant/sepia,https://www.sepiachicago.com/,1 MICHELIN Star,$75.00 ,$85.00 , United States,North America
EL Ideas,Chicago,150,150,USD,"Contemporary, Creative",-87.68686,41.863,13122268144,https://guide.michelin.com/en/illinois/chicago/restaurant/el-ideas,https://www.elideas.com/,1 MICHELIN Star,$150.00 ,$150.00 , United States,North America
Schwa,Chicago,160,160,USD,"Contemporary, Innovative",-87.667733,41.9087844,17732521466,https://guide.michelin.com/en/illinois/chicago/restaurant/schwa,https://www.schwarestaurant.com/,1 MICHELIN Star,$160.00 ,$160.00 , United States,North America
North Pond,Chicago,76,95,USD,"Contemporary, American",-87.6362118,41.9301645,17734775845,https://guide.michelin.com/en/illinois/chicago/restaurant/north-pond,http://www.northpondrestaurant.com/,1 MICHELIN Star,$76.00 ,$95.00 , United States,North America
Temporis,Chicago,175,175,USD,"Contemporary, Modern Cuisine",-87.66725,41.898907,17736974961,https://guide.michelin.com/en/illinois/chicago/restaurant/temporis,https://www.temporischicago.com/,1 MICHELIN Star,$175.00 ,$175.00 , United States,North America
Métier,Washington,200,255,USD,"Contemporary, Modern French",-77.0218,38.903503,12027377500,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/metier,https://www.metierdc.com/,1 MICHELIN Star,$200.00 ,$255.00 , United States,North America
Sushi Taro,Washington,300,300,USD,"Japanese, Seasonal Cuisine",-77.03834,38.909992,12024628999,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/sushi-taro,https://www.sushitaro.com/,1 MICHELIN Star,$300.00 ,$300.00 , United States,North America
Sushi Nakazawa,Washington,120,150,USD,"Japanese, Sushi",-77.02701,38.89466,12022893515,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/sushi-nakazawa1160153,https://www.sushinakazawa.com/,1 MICHELIN Star,$120.00 ,$150.00 , United States,North America
The Dabney,Washington,50,50,USD,American,-77.0245936,38.9062921,12024501015,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/the-dabney,https://www.thedabney.com/,1 MICHELIN Star,$50.00 ,$50.00 , United States,North America
Tail Up Goat,Washington,50,50,USD,Contemporary,-77.0428198,38.9232785,12029869600,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/tail-up-goat,https://www.tailupgoat.com/,1 MICHELIN Star,$50.00 ,$50.00 , United States,North America
Fiola,Washington,150,225,USD,"Italian, Contemporary",-77.01991,38.89283,12026282888,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/fiola,https://www.fioladc.com/,1 MICHELIN Star,$150.00 ,$225.00 , United States,North America
Little Pearl,Washington,85,85,USD,Contemporary,-76.9936368,38.8833557,12026181868,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/little-pearl,https://www.littlepearldc.com/,1 MICHELIN Star,$85.00 ,$85.00 , United States,North America
Plume,Washington,106,120,USD,"European, French",-77.0367714,38.9058775,12024482300,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/plume,http://www.plumedc.com/,1 MICHELIN Star,$106.00 ,$120.00 , United States,North America
Komi,Washington,165,165,USD,Mediterranean Cuisine,-77.03836,38.910107,12023329200,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/komi,https://www.komirestaurant.com/,1 MICHELIN Star,$165.00 ,$165.00 , United States,North America
Masseria,Washington,168,350,USD,"Italian, Regional Cuisine",-76.99908,38.909504,12026081330,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/masseria,https://www.masseria-dc.com/,1 MICHELIN Star,$168.00 ,$350.00 , United States,North America
Maydān,Washington,65,75,USD,"Middle Eastern, Grills",-77.03105,38.92013,12023703696,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/maydan,https://www.maydandc.com/,1 MICHELIN Star,$65.00 ,$75.00 , United States,North America
Rooster & Owl,Washington,65,65,USD,"Contemporary, Fusion",-77.0321599,38.9214669,12028133976,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/rooster-owl,https://www.roosterowl.com/,1 MICHELIN Star,$65.00 ,$65.00 , United States,North America
Elcielo D.C.,Washington,195,228,USD,"Colombian, Contemporary",-76.9994792,38.9090145,12025699855,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/elcielo-d-c,http://www.elcielowashington.com,1 MICHELIN Star,$195.00 ,$228.00 , United States,North America
Bresca,Washington,84,130,USD,"Contemporary, American",-77.0321,38.91584,12025187926,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/bresca,https://www.brescadc.com/,1 MICHELIN Star,$84.00 ,$130.00 , United States,North America
Cranes,Washington,60,100,USD,"Spanish, Contemporary",-77.0244107,38.8991984,12025254900,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/cranes,https://www.cranes-dc.com/,1 MICHELIN Star,$60.00 ,$100.00 , United States,North America
Rose’s Luxury,Washington,75,85,USD,Contemporary,-76.9950588,38.8806478,12025808889,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/rose-s-luxury,https://www.rosesluxury.com/,1 MICHELIN Star,$75.00 ,$85.00 , United States,North America
Xiquet,Washington,60,130,USD,Spanish,-77.0723834,38.9215871,12029134671,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/xiquet,https://www.xiquetdl.com/,1 MICHELIN Star,$60.00 ,$130.00 , United States,North America
Gravitas,Washington,80,150,USD,"Contemporary, American",-76.9845997,38.9146396,12027637942,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/gravitas,https://www.gravitasdc.com/,1 MICHELIN Star,$80.00 ,$150.00 , United States,North America
Kinship,Washington,145,145,USD,"Contemporary, French Contemporary",-77.0218,38.903282,12027377700,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/kinship,https://www.kinshipdc.com/,1 MICHELIN Star,$145.00 ,$145.00 , United States,North America
Baran's 2239,Hermosa Beach,50,50,USD,Californian,-118.391235,33.85868,14242478468,https://guide.michelin.com/en/california/hermosa-beach/restaurant/baran-s-2239,https://www.barans2239.com/,Bib Gourmand,$50.00 ,$50.00 , United States,North America
Orchard City Kitchen,Campbell,50,50,USD,"International, Fusion",-121.93434,37.28828,14083405285,https://guide.michelin.com/en/california/campbell/restaurant/orchard-city-kitchen,https://www.orchardcitykitchen.com/,Bib Gourmand,$50.00 ,$50.00 , United States,North America
China Village,Albany,25,25,USD,"Chinese, Sichuan",-122.291214,37.89083,15105252285,https://guide.michelin.com/en/california/albany/restaurant/china-village,https://www.chinavillagealbany.com/,Bib Gourmand,$25.00 ,$25.00 , United States,North America
